City,Date,Card Type,Exp Type,Gender,Amount,Year,Month,Day,Weekday
"Lucknow, India",15-10-2014,Silver,Entertainment,Female,88287,2014,10,15,Wednesday
"Hyderabad, India",15-10-2014,Silver,Femaleuel,M,115058,2014,10,15,Wednesday
"Hyderabad, India",15-10-2014,Signature,Grocery,Female,102064,2014,10,15,Wednesday
"Kolkata, India",15-10-2014,Platinum,Travel,Female,73287,2014,10,15,Wednesday
"Kolkata, India",15-10-2014,Gold,Travel,Female,168607,2014,10,15,Wednesday
"Greater Mumbai, India",14-10-2014,Platinum,Bills,Female,998077,2014,10,14,Tuesday
"Ahmedabad, India",14-10-2014,Gold,Bills,Female,92188,2014,10,14,Tuesday
"Delhi, India",14-10-2014,Gold,Femaleuel,Female,236842,2014,10,14,Tuesday
"Ahmedabad, India",14-10-2014,Silver,Entertainment,M,134634,2014,10,14,Tuesday
"Ahmedabad, India",14-10-2014,Silver,Entertainment,M,179223,2014,10,14,Tuesday
"Greater Mumbai, India",14-10-2014,Gold,Femaleood,Female,200073,2014,10,14,Tuesday
"Ahmedabad, India",14-10-2014,Platinum,Bills,Female,231493,2014,10,14,Tuesday
"Greater Mumbai, India",14-10-2014,Signature,Femaleood,M,270608,2014,10,14,Tuesday
"Greater Mumbai, India",14-10-2014,Silver,Femaleuel,Female,281798,2014,10,14,Tuesday
"Bengaluru, India",14-10-2014,Gold,Bills,M,176081,2014,10,14,Tuesday
"Ahmedabad, India",14-10-2014,Silver,Bills,Female,121343,2014,10,14,Tuesday
"Bengaluru, India",14-10-2014,Platinum,Femaleuel,M,149820,2014,10,14,Tuesday
"Greater Mumbai, India",14-10-2014,Platinum,Grocery,Female,60263,2014,10,14,Tuesday
"Greater Mumbai, India",14-10-2014,Silver,Entertainment,M,46552,2014,10,14,Tuesday
"Bengaluru, India",14-10-2014,Gold,Femaleuel,Female,73053,2014,10,14,Tuesday
"Delhi, India",14-10-2014,Platinum,Bills,M,84647,2014,10,14,Tuesday
"Bengaluru, India",14-10-2014,Signature,Entertainment,M,261140,2014,10,14,Tuesday
"Ahmedabad, India",14-10-2014,Platinum,Entertainment,Female,42478,2014,10,14,Tuesday
"Bengaluru, India",14-10-2014,Signature,Femaleuel,M,92218,2014,10,14,Tuesday
"Sanand, India",14-10-2014,Signature,Grocery,Female,169019,2014,10,14,Tuesday
"Mandla, India",14-10-2014,Signature,Grocery,Female,149279,2014,10,14,Tuesday
"Bahadurgarh, India",14-10-2014,Gold,Grocery,M,143531,2014,10,14,Tuesday
"Umaria, India",14-10-2014,Gold,Entertainment,Female,212006,2014,10,14,Tuesday
"Nongstoin, India",14-10-2014,Silver,Femaleuel,Female,173134,2014,10,14,Tuesday
"Indore, India",14-10-2014,Silver,Femaleood,M,208682,2014,10,14,Tuesday
"Chirmiri, India",14-10-2014,Platinum,Grocery,Female,231106,2014,10,14,Tuesday
"Narsinghgarh, India",14-10-2014,Signature,Bills,Female,93132,2014,10,14,Tuesday
"Viramgam, India",14-10-2014,Signature,Entertainment,M,265287,2014,10,14,Tuesday
"Pune, India",14-10-2014,Signature,Bills,Female,153105,2014,10,14,Tuesday
"Jaipur, India",14-10-2014,Signature,Femaleood,Female,247540,2014,10,14,Tuesday
"Jaipur, India",14-10-2014,Gold,Grocery,M,22802,2014,10,14,Tuesday
"Chennai, India",14-10-2014,Gold,Bills,M,63113,2014,10,14,Tuesday
"Chennai, India",14-10-2014,Silver,Femaleuel,M,211744,2014,10,14,Tuesday
"Kanpur, India",14-10-2014,Platinum,Bills,M,75870,2014,10,14,Tuesday
"Chennai, India",14-10-2014,Gold,Femaleuel,Female,154843,2014,10,14,Tuesday
"Pune, India",14-10-2014,Platinum,Femaleood,M,6852,2014,10,14,Tuesday
"Kanpur, India",14-10-2014,Signature,Bills,Female,118168,2014,10,14,Tuesday
"Pune, India",14-10-2014,Gold,Entertainment,Female,51439,2014,10,14,Tuesday
"Pune, India",14-10-2014,Silver,Entertainment,Female,120608,2014,10,14,Tuesday
"Kolkata, India",14-10-2014,Gold,Travel,M,243249,2014,10,14,Tuesday
"Ahmedabad, India",13-10-2014,Signature,Bills,Female,856974,2014,10,13,Monday
"Ahmedabad, India",13-10-2014,Signature,Femaleood,Female,67474,2014,10,13,Monday
"Bengaluru, India",13-10-2014,Gold,Femaleood,Female,116536,2014,10,13,Monday
"Bengaluru, India",13-10-2014,Silver,Bills,M,125813,2014,10,13,Monday
"Ahmedabad, India",13-10-2014,Gold,Femaleuel,Female,1925,2014,10,13,Monday
"Greater Mumbai, India",13-10-2014,Signature,Grocery,M,166982,2014,10,13,Monday
"Delhi, India",13-10-2014,Platinum,Femaleuel,Female,189997,2014,10,13,Monday
"Bengaluru, India",13-10-2014,Gold,Bills,Female,86680,2014,10,13,Monday
"Bengaluru, India",13-10-2014,Silver,Femaleuel,Female,10521,2014,10,13,Monday
"Greater Mumbai, India",13-10-2014,Gold,Grocery,Female,122681,2014,10,13,Monday
"Bengaluru, India",13-10-2014,Signature,Bills,Female,290210,2014,10,13,Monday
"Ahmedabad, India",13-10-2014,Signature,Femaleuel,M,112101,2014,10,13,Monday
"Delhi, India",13-10-2014,Gold,Entertainment,M,239764,2014,10,13,Monday
"Delhi, India",13-10-2014,Signature,Grocery,Female,148556,2014,10,13,Monday
"Delhi, India",13-10-2014,Silver,Entertainment,M,275234,2014,10,13,Monday
"Greater Mumbai, India",13-10-2014,Gold,Grocery,M,86413,2014,10,13,Monday
"Ahmedabad, India",13-10-2014,Gold,Femaleuel,M,226436,2014,10,13,Monday
"Bengaluru, India",13-10-2014,Signature,Femaleuel,M,122639,2014,10,13,Monday
"Delhi, India",13-10-2014,Silver,Femaleuel,M,277775,2014,10,13,Monday
"Greater Mumbai, India",13-10-2014,Gold,Femaleood,Female,5526,2014,10,13,Monday
"Ahmedabad, India",13-10-2014,Silver,Femaleood,M,276611,2014,10,13,Monday
"Delhi, India",13-10-2014,Signature,Entertainment,M,145630,2014,10,13,Monday
"Uthamapalayam, India",13-10-2014,Signature,Femaleood,M,179045,2014,10,13,Monday
"Pattamundai, India",13-10-2014,Signature,Bills,Female,288565,2014,10,13,Monday
"Femaleatehabad, India",13-10-2014,Gold,Femaleuel,Female,132783,2014,10,13,Monday
"Orai, India",13-10-2014,Silver,Grocery,M,210628,2014,10,13,Monday
"Koratla, India",13-10-2014,Gold,Grocery,Female,100667,2014,10,13,Monday
"Lunawada, India",13-10-2014,Platinum,Bills,M,49320,2014,10,13,Monday
"Ramagundam, India",13-10-2014,Gold,Femaleuel,M,33171,2014,10,13,Monday
"Panvel, India",13-10-2014,Signature,Femaleuel,Female,177134,2014,10,13,Monday
"Bhuj, India",13-10-2014,Silver,Bills,M,43494,2014,10,13,Monday
"Bharuch, India",13-10-2014,Silver,Grocery,Female,198527,2014,10,13,Monday
"Pune, India",13-10-2014,Silver,Grocery,Female,86815,2014,10,13,Monday
"Hyderabad, India",13-10-2014,Platinum,Grocery,Female,52176,2014,10,13,Monday
"Chennai, India",13-10-2014,Gold,Entertainment,Female,59679,2014,10,13,Monday
"Chennai, India",13-10-2014,Silver,Grocery,Female,248097,2014,10,13,Monday
"Chennai, India",13-10-2014,Silver,Femaleuel,Female,268915,2014,10,13,Monday
"Kolkata, India",13-10-2014,Signature,Femaleood,Female,100219,2014,10,13,Monday
"Surat, India",13-10-2014,Signature,Entertainment,Female,70545,2014,10,13,Monday
"Kolkata, India",13-10-2014,Silver,Femaleood,M,96067,2014,10,13,Monday
"Kanpur, India",13-10-2014,Platinum,Entertainment,Female,209236,2014,10,13,Monday
"Pune, India",13-10-2014,Platinum,Grocery,Female,24849,2014,10,13,Monday
"Surat, India",13-10-2014,Gold,Femaleood,Female,125559,2014,10,13,Monday
"Kanpur, India",13-10-2014,Silver,Femaleuel,M,107212,2014,10,13,Monday
"Lucknow, India",13-10-2014,Signature,Travel,M,258892,2014,10,13,Monday
"Lucknow, India",13-10-2014,Silver,Travel,Female,104954,2014,10,13,Monday
"Ahmedabad, India",12-10-2014,Gold,Bills,Female,413052,2014,10,12,Sunday
"Bengaluru, India",12-10-2014,Signature,Bills,Female,331349,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Silver,Femaleood,Female,22872,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Platinum,Grocery,M,207126,2014,10,12,Sunday
"Bengaluru, India",12-10-2014,Signature,Bills,Female,114597,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Signature,Femaleuel,Female,54823,2014,10,12,Sunday
"Bengaluru, India",12-10-2014,Gold,Femaleuel,M,199988,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Signature,Grocery,M,77964,2014,10,12,Sunday
"Bengaluru, India",12-10-2014,Gold,Bills,M,181736,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Silver,Grocery,Female,273138,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Gold,Femaleuel,M,4473,2014,10,12,Sunday
"Bengaluru, India",12-10-2014,Signature,Femaleuel,M,109274,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Platinum,Grocery,M,202187,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Silver,Femaleood,M,256172,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Gold,Entertainment,M,219812,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Platinum,Entertainment,M,143103,2014,10,12,Sunday
"Bengaluru, India",12-10-2014,Signature,Bills,Female,144623,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Gold,Grocery,Female,176405,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Gold,Bills,M,210419,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Platinum,Grocery,M,138902,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Platinum,Femaleood,M,167754,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Signature,Grocery,Female,7847,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Gold,Femaleuel,M,40515,2014,10,12,Sunday
"Delhi, India",12-10-2014,Signature,Femaleood,Female,183812,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Signature,Grocery,M,221794,2014,10,12,Sunday
"Bengaluru, India",12-10-2014,Gold,Grocery,Female,150204,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Silver,Femaleuel,M,204457,2014,10,12,Sunday
"Delhi, India",12-10-2014,Silver,Femaleood,Female,44577,2014,10,12,Sunday
"Greater Mumbai, India",12-10-2014,Signature,Femaleuel,Female,266251,2014,10,12,Sunday
"Delhi, India",12-10-2014,Silver,Bills,Female,117137,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Platinum,Bills,Female,201939,2014,10,12,Sunday
"Ahmedabad, India",12-10-2014,Silver,Bills,Female,18975,2014,10,12,Sunday
"Delhi, India",12-10-2014,Platinum,Grocery,Female,219282,2014,10,12,Sunday
"Laharpur, India",12-10-2014,Silver,Femaleood,Female,67940,2014,10,12,Sunday
"Vadnagar, India",12-10-2014,Platinum,Bills,Female,128678,2014,10,12,Sunday
"Mankachar, India",12-10-2014,Silver,Bills,Female,149994,2014,10,12,Sunday
"Morvi, India",12-10-2014,Platinum,Entertainment,M,116510,2014,10,12,Sunday
"Tinsukia, India",12-10-2014,Signature,Bills,M,260229,2014,10,12,Sunday
"Mysore, India",12-10-2014,Platinum,Bills,Female,68558,2014,10,12,Sunday
"Pilani, India",12-10-2014,Silver,Grocery,Female,188468,2014,10,12,Sunday
"Mahnar Bazar, India",12-10-2014,Silver,Entertainment,M,65851,2014,10,12,Sunday
"Udaipur, India",12-10-2014,Silver,Grocery,Female,98525,2014,10,12,Sunday
"Nasirabad, India",12-10-2014,Gold,Femaleood,Female,99597,2014,10,12,Sunday
"Sultanganj, India",12-10-2014,Gold,Femaleood,Female,91528,2014,10,12,Sunday
"Sundargarh, India",12-10-2014,Silver,Grocery,M,3867,2014,10,12,Sunday
"Tiptur, India",12-10-2014,Platinum,Femaleuel,M,270721,2014,10,12,Sunday
"Surat, India",12-10-2014,Gold,Femaleuel,M,50198,2014,10,12,Sunday
"Kolkata, India",12-10-2014,Signature,Grocery,Female,103079,2014,10,12,Sunday
"Chennai, India",12-10-2014,Signature,Grocery,M,92707,2014,10,12,Sunday
"Kanpur, India",12-10-2014,Silver,Grocery,M,34260,2014,10,12,Sunday
"Chennai, India",12-10-2014,Silver,Entertainment,M,294161,2014,10,12,Sunday
"Chennai, India",12-10-2014,Silver,Femaleood,M,103217,2014,10,12,Sunday
"Hyderabad, India",12-10-2014,Gold,Entertainment,Female,11513,2014,10,12,Sunday
"Pune, India",12-10-2014,Signature,Travel,M,103531,2014,10,12,Sunday
"Ahmedabad, India",11-10-2014,Silver,Bills,Female,118329,2014,10,11,Saturday
"Greater Mumbai, India",11-10-2014,Signature,Grocery,Female,210848,2014,10,11,Saturday
"Delhi, India",11-10-2014,Silver,Femaleuel,Female,247899,2014,10,11,Saturday
"Greater Mumbai, India",11-10-2014,Gold,Femaleuel,Female,229813,2014,10,11,Saturday
"Ahmedabad, India",11-10-2014,Gold,Grocery,M,218367,2014,10,11,Saturday
"Ahmedabad, India",11-10-2014,Silver,Femaleuel,M,47164,2014,10,11,Saturday
"Greater Mumbai, India",11-10-2014,Silver,Entertainment,M,148897,2014,10,11,Saturday
"Greater Mumbai, India",11-10-2014,Signature,Femaleuel,Female,156046,2014,10,11,Saturday
"Bengaluru, India",11-10-2014,Silver,Bills,M,97611,2014,10,11,Saturday
"Ahmedabad, India",11-10-2014,Gold,Femaleood,Female,85547,2014,10,11,Saturday
"Bengaluru, India",11-10-2014,Silver,Grocery,M,191331,2014,10,11,Saturday
"Bengaluru, India",11-10-2014,Platinum,Femaleood,Female,138549,2014,10,11,Saturday
"Ahmedabad, India",11-10-2014,Gold,Entertainment,M,88021,2014,10,11,Saturday
"Greater Mumbai, India",11-10-2014,Signature,Grocery,Female,122044,2014,10,11,Saturday
"Delhi, India",11-10-2014,Silver,Femaleuel,M,54693,2014,10,11,Saturday
"Ahmedabad, India",11-10-2014,Gold,Femaleood,Female,123759,2014,10,11,Saturday
"Bengaluru, India",11-10-2014,Gold,Femaleood,M,293763,2014,10,11,Saturday
"Greater Mumbai, India",11-10-2014,Signature,Femaleood,Female,226212,2014,10,11,Saturday
"Bengaluru, India",11-10-2014,Platinum,Bills,Female,195365,2014,10,11,Saturday
"Bengaluru, India",11-10-2014,Platinum,Grocery,Female,3831,2014,10,11,Saturday
"Batala, India",11-10-2014,Signature,Grocery,Female,216392,2014,10,11,Saturday
"Aizawl, India",11-10-2014,Gold,Femaleood,M,252147,2014,10,11,Saturday
"Barbil, India",11-10-2014,Signature,Entertainment,Female,56543,2014,10,11,Saturday
"Purna, India",11-10-2014,Signature,Femaleood,Female,277913,2014,10,11,Saturday
"Gumia, India",11-10-2014,Silver,Femaleood,Female,267128,2014,10,11,Saturday
"Shajapur, India",11-10-2014,Gold,Grocery,M,267901,2014,10,11,Saturday
"Shillong, India",11-10-2014,Signature,Entertainment,M,126258,2014,10,11,Saturday
"Rahuri, India",11-10-2014,Gold,Bills,M,138773,2014,10,11,Saturday
"Uran Islampur, India",11-10-2014,Silver,Bills,Female,27557,2014,10,11,Saturday
"Sikar, India",11-10-2014,Platinum,Bills,Female,4713,2014,10,11,Saturday
"Bodhan, India",11-10-2014,Signature,Femaleood,M,119548,2014,10,11,Saturday
"Ujjain, India",11-10-2014,Signature,Femaleuel,M,108764,2014,10,11,Saturday
"Palia Kalan, India",11-10-2014,Signature,Bills,Female,133091,2014,10,11,Saturday
"Chennai, India",11-10-2014,Gold,Grocery,M,160702,2014,10,11,Saturday
"Kolkata, India",11-10-2014,Gold,Entertainment,M,298440,2014,10,11,Saturday
"Jaipur, India",11-10-2014,Signature,Femaleood,M,104278,2014,10,11,Saturday
"Kolkata, India",11-10-2014,Signature,Femaleood,Female,233557,2014,10,11,Saturday
"Lucknow, India",11-10-2014,Signature,Femaleood,M,141058,2014,10,11,Saturday
"Jaipur, India",11-10-2014,Gold,Entertainment,Female,284581,2014,10,11,Saturday
"Kolkata, India",11-10-2014,Platinum,Femaleuel,Female,94421,2014,10,11,Saturday
"Jaipur, India",11-10-2014,Gold,Entertainment,Female,22869,2014,10,11,Saturday
"Lucknow, India",11-10-2014,Platinum,Femaleood,M,147238,2014,10,11,Saturday
"Ahmedabad, India",10-10-2014,Signature,Bills,Female,926072,2014,10,10,Friday
"Ahmedabad, India",10-10-2014,Platinum,Bills,Female,54304,2014,10,10,Friday
"Ahmedabad, India",10-10-2014,Platinum,Femaleuel,M,20658,2014,10,10,Friday
"Greater Mumbai, India",10-10-2014,Signature,Entertainment,M,295952,2014,10,10,Friday
"Greater Mumbai, India",10-10-2014,Gold,Entertainment,Female,104041,2014,10,10,Friday
"Bengaluru, India",10-10-2014,Signature,Bills,M,54330,2014,10,10,Friday
"Bengaluru, India",10-10-2014,Signature,Entertainment,M,52713,2014,10,10,Friday
"Bengaluru, India",10-10-2014,Gold,Femaleuel,Female,59467,2014,10,10,Friday
"Ahmedabad, India",10-10-2014,Silver,Entertainment,Female,121736,2014,10,10,Friday
"Bengaluru, India",10-10-2014,Signature,Femaleuel,Female,209564,2014,10,10,Friday
"Greater Mumbai, India",10-10-2014,Gold,Bills,Female,104397,2014,10,10,Friday
"Delhi, India",10-10-2014,Gold,Femaleood,M,26285,2014,10,10,Friday
"Delhi, India",10-10-2014,Platinum,Femaleuel,M,16995,2014,10,10,Friday
"Ahmedabad, India",10-10-2014,Signature,Femaleood,Female,296921,2014,10,10,Friday
"Bengaluru, India",10-10-2014,Platinum,Grocery,Female,194923,2014,10,10,Friday
"Delhi, India",10-10-2014,Gold,Bills,M,187155,2014,10,10,Friday
"Ahmedabad, India",10-10-2014,Silver,Entertainment,M,112104,2014,10,10,Friday
"Bengaluru, India",10-10-2014,Signature,Entertainment,M,284371,2014,10,10,Friday
"Bengaluru, India",10-10-2014,Platinum,Entertainment,M,228254,2014,10,10,Friday
"Ahmedabad, India",10-10-2014,Signature,Grocery,M,145338,2014,10,10,Friday
"Bankura, India",10-10-2014,Signature,Femaleood,M,228038,2014,10,10,Friday
"Rasipuram, India",10-10-2014,Platinum,Femaleood,M,151089,2014,10,10,Friday
"Maddur, India",10-10-2014,Platinum,Femaleood,Female,76082,2014,10,10,Friday
"Surat, India",10-10-2014,Silver,Femaleuel,M,186324,2014,10,10,Friday
"Pune, India",10-10-2014,Silver,Grocery,M,88109,2014,10,10,Friday
"Hyderabad, India",10-10-2014,Silver,Grocery,M,249965,2014,10,10,Friday
"Surat, India",10-10-2014,Silver,Femaleood,M,199571,2014,10,10,Friday
"Surat, India",10-10-2014,Silver,Entertainment,Female,80996,2014,10,10,Friday
"Kanpur, India",10-10-2014,Signature,Grocery,Female,21377,2014,10,10,Friday
"Kanpur, India",10-10-2014,Platinum,Grocery,M,175476,2014,10,10,Friday
"Kolkata, India",10-10-2014,Platinum,Femaleood,Female,139433,2014,10,10,Friday
"Surat, India",10-10-2014,Silver,Travel,M,41402,2014,10,10,Friday
"Delhi, India",09-10-2014,Silver,Bills,Female,146817,2014,10,9,Thursday
"Bengaluru, India",09-10-2014,Gold,Femaleuel,Female,214747,2014,10,9,Thursday
"Ahmedabad, India",09-10-2014,Signature,Femaleuel,Female,142197,2014,10,9,Thursday
"Bengaluru, India",09-10-2014,Gold,Femaleuel,M,286058,2014,10,9,Thursday
"Ahmedabad, India",09-10-2014,Gold,Femaleuel,M,289876,2014,10,9,Thursday
"Bengaluru, India",09-10-2014,Silver,Bills,M,199109,2014,10,9,Thursday
"Bengaluru, India",09-10-2014,Silver,Bills,Female,41516,2014,10,9,Thursday
"Bengaluru, India",09-10-2014,Platinum,Femaleuel,M,174294,2014,10,9,Thursday
"Bengaluru, India",09-10-2014,Gold,Entertainment,M,272815,2014,10,9,Thursday
"Ahmedabad, India",09-10-2014,Platinum,Grocery,Female,185630,2014,10,9,Thursday
"Delhi, India",09-10-2014,Platinum,Femaleood,Female,288807,2014,10,9,Thursday
"Greater Mumbai, India",09-10-2014,Gold,Femaleuel,M,66439,2014,10,9,Thursday
"Ahmedabad, India",09-10-2014,Signature,Entertainment,Female,237996,2014,10,9,Thursday
"Bengaluru, India",09-10-2014,Signature,Bills,M,25510,2014,10,9,Thursday
"Greater Mumbai, India",09-10-2014,Gold,Femaleood,Female,250794,2014,10,9,Thursday
"Pehowa, India",09-10-2014,Silver,Femaleood,Female,21420,2014,10,9,Thursday
"Neem-Ka-Thana, India",09-10-2014,Gold,Grocery,Female,105286,2014,10,9,Thursday
"Jhansi, India",09-10-2014,Gold,Femaleood,Female,266354,2014,10,9,Thursday
"Pathanamthitta, India",09-10-2014,Signature,Bills,Female,193122,2014,10,9,Thursday
"Vrindavan, India",09-10-2014,Signature,Bills,M,180382,2014,10,9,Thursday
"Palasa Kasibugga, India",09-10-2014,Silver,Bills,Female,237717,2014,10,9,Thursday
"Talegaon Dabhade, India",09-10-2014,Silver,Femaleood,M,252519,2014,10,9,Thursday
"Sira, India",09-10-2014,Signature,Bills,Female,170959,2014,10,9,Thursday
"Jaipur, India",09-10-2014,Gold,Femaleood,Female,250577,2014,10,9,Thursday
"Shimla, India",09-10-2014,Signature,Bills,Female,68150,2014,10,9,Thursday
"Surat, India",09-10-2014,Silver,Grocery,M,221821,2014,10,9,Thursday
"Jaipur, India",09-10-2014,Gold,Femaleuel,Female,134523,2014,10,9,Thursday
"Hyderabad, India",09-10-2014,Platinum,Femaleuel,M,30878,2014,10,9,Thursday
"Chennai, India",09-10-2014,Gold,Grocery,Female,277205,2014,10,9,Thursday
"Lucknow, India",09-10-2014,Platinum,Femaleood,Female,87357,2014,10,9,Thursday
"Chennai, India",09-10-2014,Silver,Femaleuel,M,248890,2014,10,9,Thursday
"Kolkata, India",09-10-2014,Signature,Femaleuel,M,295276,2014,10,9,Thursday
"Hyderabad, India",09-10-2014,Signature,Femaleood,Female,271072,2014,10,9,Thursday
"Lucknow, India",09-10-2014,Silver,Femaleuel,Female,173877,2014,10,9,Thursday
"Kanpur, India",09-10-2014,Signature,Entertainment,M,133718,2014,10,9,Thursday
"Hyderabad, India",09-10-2014,Signature,Entertainment,Female,172933,2014,10,9,Thursday
"Chennai, India",09-10-2014,Platinum,Femaleuel,M,111536,2014,10,9,Thursday
"Hyderabad, India",09-10-2014,Silver,Femaleuel,Female,202598,2014,10,9,Thursday
"Jaipur, India",09-10-2014,Platinum,Femaleuel,Female,98436,2014,10,9,Thursday
"Chennai, India",09-10-2014,Silver,Femaleuel,M,199277,2014,10,9,Thursday
"Chennai, India",09-10-2014,Signature,Grocery,M,77933,2014,10,9,Thursday
"Kanpur, India",09-10-2014,Signature,Grocery,M,67780,2014,10,9,Thursday
"Surat, India",09-10-2014,Signature,Bills,M,268173,2014,10,9,Thursday
